credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
0,-0.5804793539313802,-0.8641435353942298,-0.05538144986972954,0.2854111570056717,-0.6851159637084937,False
1,-0.7599031906372676,-0.620471197963027,-0.7695946102988362,1.561847458462165,-0.536742890285844,False
0,-0.7870527530698885,-0.6509568777775302,-1.1472312355328778,-1.6292432951790685,-0.025680081830050522,False
0,-1.3696287537354492,-1.2234721936915698,-1.3649586356507204,-0.35280699372257507,0.07323530045171596,False
0,-0.6147713974305232,-0.6426564763270092,-0.18222848935625016,-0.35280699372257507,-0.6851159637084937,False
0,-0.6340009927145036,-0.7147579885406373,0.09883861513759933,-1.6292432951790685,0.48538272662574294,False
1,-0.5076064200526462,-0.2744686415926777,1.281960788935557,1.561847458462165,-0.948890316459871,False
2,0.5415440173306443,0.19369883041271363,-0.2245509627984365,-0.35280699372257507,0.9799596380345754,False
5,-0.4585443810397252,1.7008753424379395,-0.027560402026328173,-0.35280699372257507,-1.575354404244392,True
3,0.9626200011385317,0.9168726419002696,0.4070732860050704,-0.35280699372257507,0.501868623672704,False
1,-0.784385703358347,-0.5653279798378833,-0.8133229032384998,0.9236293077339185,2.463690372261073,False
0,-0.8303026636454328,-0.4156398600029127,-0.46630140474717674,-0.35280699372257507,0.5842981089075094,False
0,-1.8021409916226725,-0.9977105173303656,-2.190496989407383,-0.35280699372257507,-0.4707993020979997,False
5,1.0778350203238194,2.5777838665289754,0.7490727505901682,-0.35280699372257507,-1.5918403012913531,True
0,1.380933620694344,-0.8163968576846874,0.8328850768238847,-0.35280699372257507,-1.2786082573990927,False
5,0.09599714385691856,2.085674598490469,0.2161781683727843,-1.6292432951790685,-0.5037710961919218,True
1,1.0931408435386158,0.12883309937022475,0.9922381425687072,0.2854111570056717,-0.10810956706485592,False
2,-0.6777190659689669,0.5381662825015225,1.0983198924351025,1.561847458462165,1.7877685933356684,False
0,0.622224678943691,-0.504030824023378,1.0633388103784887,-0.35280699372257507,-1.773185168807925,False
0,-0.31442694405614374,-0.7500103174632259,-0.5612957803751015,0.9236293077339185,-0.3718839198162332,False
5,-0.5988714708331614,1.406803486658332,-0.47458737204573875,-0.35280699372257507,-1.4104954337747813,True
2,-0.776468123997945,-0.03354624454406586,0.33431184326721053,2.200065609190412,-0.520256993238883,False
3,0.4553170449565818,0.9029610200655068,0.8745016296387336,0.2854111570056717,-0.6356582725676105,False
0,0.16402115943506287,-0.5516279691596934,-0.7262412680221296,-0.35280699372257507,0.6832134911892759,False
0,-0.802168565608409,-1.248275523367712,-1.2654796162581392,-0.9910251444508218,-0.5697146843797661,False
0,0.21866724667544574,-0.9553354662938596,-0.18594581518128367,-0.35280699372257507,2.0845147401809676,False
1,0.13904005556449628,0.3175614986168782,0.9671454200415562,0.9236293077339185,1.6229096228660576,False
0,-0.8831021477457872,-0.7412871595096172,-1.2465188086817818,-0.35280699372257507,1.8701980785704737,False
1,-1.5981600199438215,-0.6849006778930109,-1.695669184703938,0.2854111570056717,-0.4543134050510386,False
4,-0.6977238186435314,0.3848747035918081,-0.812076142924889,1.561847458462165,0.41943913843789865,False
0,-1.0637888275393335,-0.7673670590168017,-0.030504482314556724,0.9236293077339185,1.6393955199130186,False
0,-1.3332133072824957,-0.992964538449282,-1.9824215035536163,-0.9910251444508218,-0.1410813611587781,False
3,-1.0455440893739647,-0.2242150477888994,-1.1582339125880745,1.561847458462165,0.8480724616588867,False
5,-0.218916502874765,1.408374031585827,-0.45437587135595864,-0.35280699372257507,-0.8334890371311434,True
5,0.3131152944560148,2.398574585829904,0.431344677119433,0.2854111570056717,0.89753015279977,True
0,-0.5538915506926141,-0.8017647213958901,-0.7479805503398493,-0.9910251444508218,1.128332711457225,False
1,0.3730973644751426,-0.19079695438591646,0.9914355704217034,2.200065609190412,-2.0204736245123414,False
0,-0.9468817093244075,-1.0274452855289637,-1.1077515555958328,0.9236293077339185,1.0623891232693807,False
0,-0.5561968638531132,-0.7909281957346969,-0.9108594468423163,-0.9910251444508218,0.007291712263871639,False
1,-0.6892882264241205,-0.2730244161441928,0.3887107517389891,0.9236293077339185,-0.4213416109571164,False
0,0.09483498185330627,-0.22353814942264857,0.023637517279943954,-0.9910251444508218,-0.8994326253189878,False
0,1.3991971072889329,-1.1883738581185828,0.7122703333415692,0.2854111570056717,1.3591352701146802,False
0,0.7348728314006964,-0.48146001201236666,1.8127792897748334,-0.35280699372257507,-0.5037710961919218,False
1,0.8894515485651479,-0.029315086724889725,1.4503028126853654,1.561847458462165,1.8537121815235127,False
0,0.7736647476664859,-1.1820804809202843,0.9200563170029742,0.2854111570056717,0.4029532413909376,False
5,-0.618689538428092,1.5109977242908998,-0.13066224546220306,-0.9910251444508218,-1.2291505662582094,True
0,-0.329035860247723,-0.4643007509873549,0.27237886411835616,-0.35280699372257507,-0.43782750800407755,False
1,-0.9563539871750267,-0.6304763797240465,-1.3451299293026706,-0.9910251444508218,1.919655769711357,False
1,-1.7686344024111849,-0.811033785952118,-1.613127195156455,1.561847458462165,0.41943913843789865,False
1,0.6877325004027681,-0.10205127140424156,0.4833263555012009,0.9236293077339185,1.1777904025981083,False
5,0.20827830015626006,1.9677603835718545,-0.08961257231089524,-0.35280699372257507,-1.0148339046477153,True
5,0.31767934905690887,2.482734794616627,0.860218259704798,0.2854111570056717,-0.43782750800407755,True
2,-1.3588809544436504,-0.19441935474317207,-0.41475875117538474,2.200065609190412,0.5183545207196651,False
5,0.22375470248836027,2.5360707720240807,-0.34122961485424086,-0.9910251444508218,-0.4213416109571164,True
1,1.3749759905444268,0.2619044502004261,1.0164265777127848,0.2854111570056717,1.3591352701146802,False
2,-0.3358498276636122,0.7464065858054465,0.5567938847673788,0.2854111570056717,-0.8005172430372213,False
1,-1.3048007512063278,-0.6092430846329955,-0.7549971499533978,1.561847458462165,-0.9818621105537931,False
0,-0.6255971100977715,-1.229497294007678,-0.6454861316710196,0.2854111570056717,0.23809427092132676,False
0,-0.7048210168609133,-0.9595548133307759,-1.0213761523825138,-0.35280699372257507,0.8151006675649646,False
0,1.6800579804108033,-0.6256131989884834,1.7025612598046174,0.2854111570056717,-0.07513777297093376,False
5,0.750987076414886,3.3465992880988367,0.6875518176630715,-0.35280699372257507,-1.1302351839764428,True
2,-1.48947687005975,-0.4435246980366472,-1.6802385317729327,0.9236293077339185,0.32052375615613216,False
1,-0.4571719339693064,0.1080329447100007,0.27459136094024406,-0.35280699372257507,1.919655769711357,False
0,0.5288076969792301,-0.3419276476808678,0.10326510886501206,-0.35280699372257507,0.07323530045171596,False
0,-1.6072642955857512,-0.9587084556194809,-2.0164339904238036,-1.6292432951790685,1.1613045055511473,False
5,-0.029143910332870757,1.6099851742184215,0.09772649268609608,-0.9910251444508218,-0.17405315525270024,True
0,2.02802118847896,-0.6913198045528028,0.7658928850104137,0.2854111570056717,1.7712826962887072,False
3,-1.0109548598088918,0.002115873345252084,-1.0665156379189669,1.561847458462165,0.7821288734710424,False
0,0.5527387896154572,-0.9277848773816857,0.7902492981351946,-0.9910251444508218,0.6832134911892759,False
0,-0.8132205609608374,-0.7040448832302916,-1.4999663742425648,-0.9910251444508218,0.9799596380345754,False
4,-0.17802641161581523,1.1329669871470798,-0.6629555641660588,-2.2674614459073155,-0.5697146843797661,True
5,-0.22460878038309534,0.9469130267649473,-0.8093563901556814,-2.2674614459073155,-1.361037742633898,True
2,-0.3438522874787001,0.13238084381989412,0.28291457724355784,2.200065609190412,0.8151006675649646,False
0,-1.4922391716974608,-0.8653387739743691,-1.35317887740813,0.9236293077339185,-0.2070249493466224,False
0,-0.8761980057955137,-1.177216195639978,-0.25707954959723367,0.2854111570056717,-0.93240441941291,False
1,-0.3181480313167248,-0.6163655782932598,-0.6198841040952541,0.2854111570056717,-0.07513777297093376,False
5,0.5396546626502801,1.542774829218235,0.10442818135086131,-0.35280699372257507,-0.25648264048750563,True
1,0.17493001061130556,-0.30427857406105324,0.4597551188341636,0.2854111570056717,-0.4543134050510386,False
5,0.8661861022029937,3.277849025144726,1.0862839063561947,-1.6292432951790685,-0.8829467282720267,True
3,1.7141691577450209,1.1117964270286687,1.0916745861899309,-0.35280699372257507,-0.15756725820573916,False
0,0.26699971577635906,-0.3912340229944139,0.8209678026111914,-0.35280699372257507,1.4250788583025245,False
1,-1.2989541264752844,-0.8310109192757356,-1.5900063203645716,0.2854111570056717,-0.2894544345814278,False
1,-0.42143618121757975,-0.5198564802086225,-0.4754185773069518,0.9236293077339185,-1.2291505662582094,False
0,1.7724973572664235,-0.718684505676712,0.8249735056904094,0.9236293077339185,0.6667275941423149,False
0,1.3398390358455416,-0.613797024980893,0.6614210028830492,-0.35280699372257507,-0.5862005814267273,False
1,-0.24308029229910977,-0.38895728361297666,-0.12902367336619971,0.2854111570056717,0.5678122118605483,False
2,-0.8595748734382971,-0.5470450883814764,-0.6050914450551398,2.200065609190412,1.4250788583025245,False
0,0.751110567419461,-0.9094417686205404,-0.04333757925955522,-0.35280699372257507,-0.1905390522996613,False
0,0.08987733124633553,-0.1834192887085328,0.3944702558562448,-0.35280699372257507,1.8372262844765515,False
5,-0.27220614136663424,0.8193774334298047,-0.5209011600199734,0.2854111570056717,-0.9159185223659488,True
2,0.33042949874049865,0.1877825924119321,0.6900956262153225,2.200065609190412,0.914016049846731,False
1,0.9190639562711859,0.18454115647774766,0.8227726433597812,0.9236293077339185,-0.09162367001789484,False
1,0.09827415532464667,-0.5845215663225735,-0.9171294636477545,0.9236293077339185,0.28755196206221,False
2,-0.15335204988885856,0.07620046602734186,-0.13760603447351485,0.9236293077339185,0.914016049846731,False
0,-0.24185888233246952,-0.7614591001220893,-0.8215540649240809,-0.9910251444508218,1.3756211671616414,False
1,-0.6649569893042309,-0.04656436361965274,0.6027833946149667,-0.35280699372257507,1.1942762996450693,False
5,0.6715198453064275,3.177602495308953,1.7466240619295716,-0.9910251444508218,-1.5918403012913531,True
1,-0.1979483508132558,-0.1293649206813699,-0.48228647533836755,0.9236293077339185,-0.8334890371311434,False
0,-1.0449926362231,-1.1440155454803487,-1.6293101447644636,-0.35280699372257507,-0.93240441941291,False
5,0.18948394787315986,2.715719972372787,1.476845232779135,-0.9910251444508218,-1.0807774928355596,True
1,1.0009057660979657,0.5095033690485862,1.6629642430365084,-0.9910251444508218,1.128332711457225,False
4,1.4011556135549044,2.1934310351703274,0.7974701019272538,-2.2674614459073155,-0.9159185223659488,True
0,-0.6112151203233224,-0.46192993246009467,0.17169413220062066,0.2854111570056717,1.1942762996450693,False
1,0.6264566382115953,0.06172405726866107,1.3496255144268627,0.9236293077339185,1.111846814410264,False
0,-1.4145264098575099,-1.0750166759110005,-1.4232992293514275,0.2854111570056717,0.5678122118605483,False
4,-1.2037092722117102,-0.012928851599231688,-1.5550989506542612,0.9236293077339185,-1.1467210810234039,True
0,0.5766407271743724,-0.6507141169502573,0.1442537409178505,-0.35280699372257507,-2.0864172127001854,False
1,0.07558249081787076,0.21226814239256955,0.08239567976206283,-0.35280699372257507,0.0402635063577938,False
0,-0.9078243967980356,-0.6456003399099782,-0.8127273401424339,-0.35280699372257507,1.1777904025981083,False
0,-0.7898212007647748,-0.390529331143826,-0.38437349842499663,-1.6292432951790685,1.1448186085041863,False
0,-1.6358971768365496,-1.0763626510483157,-1.8605736031398608,2.200065609190412,0.2216083738743657,False
0,0.7962627417874469,-1.1878593058292297,0.7292591058590301,-0.9910251444508218,0.4029532413909376,False
2,0.7139493458941325,0.7362440891084769,1.2994349344133953,1.561847458462165,2.11748653427489,False
0,-0.7289477667227395,-0.885824358214965,-1.0411493496575708,0.9236293077339185,0.89753015279977,False
1,-0.3048029523037831,-0.4746768575840213,-0.15652306362095875,0.9236293077339185,-0.7840313459902603,False
0,0.21442085655534618,-0.37848389876487226,0.1717201427840209,0.2854111570056717,0.32052375615613216,False
3,0.7570402546780223,1.3865891061775124,0.8935865749899387,-1.6292432951790685,-0.751059551896338,True
2,0.43932225548634996,0.05705681492405594,0.27296069579455806,1.561847458462165,1.3261634760207581,False
0,-0.06374728511607144,-0.980326213763988,0.4890690403479172,-0.9910251444508218,1.3591352701146802,False
0,-0.28934044895354594,-0.534304837152283,-0.427747613696502,-0.9910251444508218,-0.025680081830050522,False
0,-1.4895066878643812,-0.7364248236300673,-1.563330611039185,-1.6292432951790685,0.27106606501524894,False
0,-0.1860189910248856,-0.569440589827292,-0.5135156036014016,-0.35280699372257507,-2.0534454186062634,False
5,0.08380268610561319,1.2635233971844126,-0.6352168694695609,-0.35280699372257507,-0.8334890371311434,True
2,0.7068761634514452,-0.34665650823094846,0.20550829366576712,1.561847458462165,0.5513263148135873,False
1,-1.2499324568427175,-0.7277357546131495,-1.2720129034712315,0.2854111570056717,0.28755196206221,False
5,1.0953922175899613,2.881366964637318,1.4885125599773028,-0.9910251444508218,-0.4707993020979997,True
0,0.5705215055308246,-0.3418685459361414,0.4251043271955726,0.2854111570056717,0.05674940340475488,False
0,1.314231290932348,-0.4394443351706599,0.1513316382034565,-0.35280699372257507,-0.2729685375344667,False
1,-0.4649415295556162,0.30735251899529736,0.8181892058105498,0.2854111570056717,0.33700965320309323,False
5,2.617633059757733,4.066156522835671,2.021669164608481,-0.35280699372257507,-0.7180877578024158,True
2,-1.2118241445100435,0.40818401089847894,-0.15387158035058343,0.2854111570056717,-0.25648264048750563,False
2,-0.7594976796100917,-0.13374622702345088,-0.7161821346071572,1.561847458462165,-0.025680081830050522,False
1,-0.9902634956011175,-0.5915044283253659,-0.9680583354059344,0.2854111570056717,-0.5697146843797661,False
0,-0.08893293956259839,-1.213854709383749,-0.12902100799009258,0.2854111570056717,-0.3059403316283889,False
0,-0.32232130052262414,-0.7848647862005241,1.9289160838212314,0.9236293077339185,0.13917888863956027,False
4,1.0931183086991723,1.9136929893105314,0.5772980442519535,-0.9910251444508218,-1.7237274776670417,True
0,-0.9739304232323214,-0.6611267080781972,-0.6841746482672031,-0.9910251444508218,0.5678122118605483,False
1,-1.09698940487362,-0.3616421508960435,-0.6239446994744513,0.9236293077339185,-0.6521441696145716,False
1,2.763299279932914,0.29660911324619327,1.8305447987244983,1.561847458462165,1.4580506523964467,False
5,0.5867351680852554,1.263307513008982,0.05461741992370557,-0.9910251444508218,0.05674940340475488,True
0,-0.19297562632567136,-0.35415253855267387,-0.41427137993022844,-1.6292432951790685,0.5183545207196651,False
4,-0.23632975815922147,0.8705653399031398,-0.7826871708965659,-2.2674614459073155,-1.344551845586937,True
2,1.3998330595800388,1.2246466890794645,1.5092910170535996,-0.9910251444508218,0.3534955502500543,False
0,0.04263174339102368,-0.6831170691515328,-0.3956814168430195,0.9236293077339185,1.6064237258190963,False
0,1.496994457932362,-0.25501703164523776,1.0730765871183086,-0.35280699372257507,-1.0972633898825208,False
5,-0.6012438397568869,2.535332543810961,1.032999048872538,0.2854111570056717,-2.119389006794108,True
1,0.24881522107206158,-0.3588595598992329,0.6506337644421061,0.2854111570056717,-0.1905390522996613,False
0,-1.6839591750992242,-1.22743589980798,-2.0187796813208907,-0.35280699372257507,0.6667275941423149,False
0,-0.4520350529097425,-0.8574661154730541,-0.3513191081485798,0.9236293077339185,-0.05865187592397268,False
1,0.4163522954563649,-0.2804237150546645,-0.271424619251547,0.9236293077339185,0.32052375615613216,False
0,-1.6599626335672837,-1.2708792043970496,-2.0117765485823997,-0.35280699372257507,-0.009194184783089442,False
0,0.31913175256024495,-1.0808771028653836,-0.27181435552798366,0.2854111570056717,0.7656429764240813,False
0,-0.6858062268380333,-0.7166760654947008,-1.3436639375695154,-1.6292432951790685,0.89753015279977,False
2,-0.9639041890633201,0.4043593330895191,-0.07980404004854695,0.9236293077339185,1.4085929612555634,False
0,-1.0343178642757203,-0.7113667276004786,-0.9389666997829244,-0.9910251444508218,-1.2456364633051704,False
1,-0.9031751170116844,-0.45402859578238963,-1.1716025035210966,1.561847458462165,1.2437339907859526,False
0,-0.17430376110671755,-0.7697566726101996,0.872295201404951,0.2854111570056717,-0.6521441696145716,False
0,2.124423357409386,0.16443756515434474,1.8266267008286179,-0.9910251444508218,-0.8829467282720267,False
1,0.17612608568040247,0.005202530269573202,0.5766763011840992,0.9236293077339185,0.2216083738743657,False
2,1.3368543758251832,0.5613576706032073,1.1365038513413486,2.8382837599186588,-0.1905390522996613,False
0,0.24626708729529032,-0.2723550543341914,0.6529714123799634,-0.9910251444508218,-0.8994326253189878,False
1,-0.7750888962843195,-0.39178399936155067,-0.23016132392734762,0.2854111570056717,0.6007840059544706,False
0,1.5643780798207112,-0.1690378016882772,1.2323872639172018,0.2854111570056717,-0.07513777297093376,False
4,-0.1288125383971493,1.1382434351090547,-0.4746104596830415,-2.2674614459073155,-1.2950941544460537,True
2,-0.21761206485368417,0.37842636987183836,0.12709800724821743,0.9236293077339185,0.7656429764240813,False
1,-1.4059835029490717,-0.7359572764795942,-1.7555865192551692,-0.35280699372257507,1.6064237258190963,False
1,1.2080631694145119,0.34613056650804386,1.5963483833977603,0.9236293077339185,-0.025680081830050522,False
0,-0.2010652608139029,-0.34722456321908085,0.7335766101155052,0.9236293077339185,1.952627563805279,False
1,-0.502335322640334,-0.6210051905718281,-0.6281026573063438,0.2854111570056717,0.25458016796828786,False
1,-0.9827583246974415,-0.6629696409822913,-0.8461580705647916,1.561847458462165,0.7821288734710424,False
0,-0.25577528505933206,-0.42587540437825067,0.38857334487493705,-0.35280699372257507,0.7326711823301592,False
0,-1.0270778630952626,-1.212949611122912,-1.4265365727524355,1.561847458462165,2.2493737106505787,False
1,0.7372817593744573,0.03727672921385642,0.8943611786230556,0.2854111570056717,0.9799596380345754,False
0,-0.6646932484548819,-1.0139771017413477,-0.827819968580894,-0.9910251444508218,-0.3883698168631943,False
5,0.3945629545968864,2.9015511874251887,1.098568233747349,-0.9910251444508218,-0.8829467282720267,True
1,-1.3314623479360637,-0.6819060499165037,-1.771016174289288,-0.35280699372257507,0.05674940340475488,False
0,-1.8617195704555298,-0.9769076698142009,-2.315670387423143,-0.35280699372257507,0.08972119749867703,False
0,-1.1455120809362886,-0.597757353594424,-1.0037273420682506,-0.35280699372257507,0.699699388236237,False
1,-0.389427041971754,-0.37241718661173834,-0.46251013690511306,0.2854111570056717,0.6832134911892759,False
0,-1.6628119973129887,-0.9825382511174199,-2.243370322285877,-0.9910251444508218,-1.2291505662582094,False
0,-1.3089473129233895,-0.8913870987422001,-1.6718052419129978,-0.9910251444508218,1.7218250051478239,False
5,-0.7320166282892246,0.9035985611787871,-0.8819355679987022,-1.6292432951790685,-1.740213374714003,True
5,0.3206812625005919,0.9152968534031258,-0.6218159158885833,0.9236293077339185,-0.5037710961919218,True
4,-1.7468359796547204,-0.16165649040966437,-1.808835887878707,-0.35280699372257507,0.7986147705180034,True
0,-0.41132534378557395,-0.545877796292282,-0.3394500493441668,0.2854111570056717,-0.05865187592397268,False
2,0.03656052023085344,-0.011397674789081835,-0.04789823357238156,1.561847458462165,1.523994240584291,False
1,-1.2272901437117116,-0.5692075989397033,-0.3944252245853962,0.9236293077339185,-1.5258967131035088,False
0,0.44396329198608014,-0.8272385490541785,0.17073225675119102,0.2854111570056717,-1.756699271760964,False
1,-0.896867209442967,-0.8150242666405185,-1.0048406168589945,1.561847458462165,0.9799596380345754,False
0,-0.16578683564190155,-1.1240492223602763,-0.962887596430168,-2.2674614459073155,0.6502416970953537,False
0,-0.608498105755944,-1.0230164298937332,-0.3585397988489803,0.2854111570056717,0.3040378591091711,False
2,-0.9667338975268179,-0.41017307559309363,-1.131472588392911,0.2854111570056717,-0.05865187592397268,False
1,0.7698696966601466,0.012853580880812576,0.33528207255338194,0.2854111570056717,1.8701980785704737,False
1,-0.4922532645994528,-0.5065842707247578,-0.5115488699008526,0.9236293077339185,0.1226929915925992,False
0,-0.20055275872250533,-0.8318514301428077,0.11094965521848527,0.9236293077339185,-0.8334890371311434,False
2,0.05923519654593852,-0.03164942977452172,0.22942142983382824,0.9236293077339185,-1.361037742633898,False
5,1.3795277572521638,2.640964494303063,1.1041325177472798,-0.35280699372257507,-1.344551845586937,True
1,-0.14772219468077852,0.1337368994369322,0.7735007726560325,0.2854111570056717,0.17215068273348244,False
4,-0.2023636667500226,1.7873364129881057,1.3725901065098425,1.561847458462165,-1.2456364633051704,False
1,-0.13600341825686157,-0.3305993563676591,-0.5200150893616422,0.9236293077339185,-0.6851159637084937,False
0,-0.00922707033671321,-0.5010217912442992,-0.2822090323938164,-0.9910251444508218,-1.377523639680859,False
1,-0.10597267694602898,-0.14882655467414282,1.0206181093196083,0.9236293077339185,0.48538272662574294,False
4,-0.7449471608111277,0.8051669522681281,-0.8727715510801882,-0.9910251444508218,-0.09162367001789484,True
2,-0.6703742117586002,0.39421246751139555,-0.3423447663686852,-0.9910251444508218,-1.8556146540427305,False
0,-0.03445351065464813,-0.7581870639225886,-0.4644183175236943,-0.9910251444508218,0.18863657978044351,False
5,1.4099675856442728,2.13859432700428,0.24111712111758893,-0.9910251444508218,-0.8334890371311434,True
1,-0.03490022193368928,-0.6912693832924267,-0.5294778142332116,0.9236293077339185,1.2272480937389916,False
1,0.7487778115789901,-0.21610993694100536,0.5456159669552374,0.2854111570056717,0.48538272662574294,False
0,-0.6428711708357336,-0.5597339895971657,-0.13019248164179217,0.9236293077339185,0.1226929915925992,False
1,1.4736310686334277,0.4056303019431695,1.0417008123528502,-0.9910251444508218,0.13917888863956027,False
4,-0.038867857124062315,0.8320566971908212,-0.32634053097598026,0.2854111570056717,-0.520256993238883,True
0,0.08256427387663876,-0.657823345209228,-0.5553349417179102,-0.35280699372257507,-0.6521441696145716,False
1,0.1487564668224457,-0.30555646276680487,-0.35857024690994865,0.9236293077339185,-0.4213416109571164,False
5,0.2318704971173892,1.2887734469447087,-0.08161105245591295,-1.6292432951790685,-2.432621050686368,True
4,0.2567949596116763,1.0639060272246466,0.4378820989037991,1.561847458462165,-0.0421659788770116,False
0,-0.916120330843241,-0.7029885192719715,-1.244251578486079,-0.35280699372257507,0.9305019468936921,False
1,1.5368146589515295,-0.24870518042306877,0.2992952200393578,0.2854111570056717,0.7986147705180034,False
0,1.9016490711574088,-0.2473918323604951,1.4776745961907276,-0.9910251444508218,0.28755196206221,False
0,-0.5224493120538569,-0.7827154313085887,-0.9682152079849905,-0.35280699372257507,-1.9215582422305748,False
0,0.6043212770065729,-0.3419683394411757,1.5815759523203963,-0.35280699372257507,0.5678122118605483,False
3,1.1468977554447215,0.6595342624649777,0.7602394080601077,0.9236293077339185,-1.7237274776670417,False
1,-0.5485342529992355,-0.6368941392833775,-0.7173423015839493,0.9236293077339185,0.5842981089075094,False
0,-0.24194751964902772,-0.6817741057093721,-0.5620656266855177,-1.6292432951790685,0.7491570793771203,False
2,0.7283706659318971,-0.03684129631741854,-0.3101579978641262,-0.9910251444508218,-1.4764390219626256,False
0,-0.7199058233289405,-0.8497114590175812,-0.6337956421053781,0.9236293077339185,-0.15756725820573916,False
2,-0.29456552973264843,0.11158227566013895,-0.18048443661994962,2.200065609190412,1.8372262844765515,False
4,1.5660731899681049,2.612276600333427,1.7427721998754628,0.2854111570056717,-0.5037710961919218,True
0,-0.6921428061574513,-0.7756736807744197,-1.0747807799116096,-0.35280699372257507,0.7821288734710424,False
4,0.06370659595796135,0.4857404801413162,-0.4152311225805707,2.200065609190412,0.2051224768274046,False
3,-0.12968737785607629,0.46633574604669964,-0.28371506305811595,-0.35280699372257507,-1.1467210810234039,False
1,1.5940948755218836,0.1345198297226054,0.9700959634931952,-0.35280699372257507,0.7161852852831981,False
2,0.6057096548598073,0.037441692065894705,0.1995047427301055,2.200065609190412,0.4029532413909376,False
0,0.6585664085906827,-0.17473518033484367,1.1012954311362144,-0.35280699372257507,-1.1796928751173261,False
0,-0.6556571084980838,-0.9202760396222318,-1.2386914126167845,0.9236293077339185,-0.948890316459871,False
1,1.4076825876791719,0.34686421810339496,1.0650352071863907,1.561847458462165,-0.6686300666615327,False
2,0.057884560380344285,0.6185082506211907,0.5741935471817479,-0.35280699372257507,0.3040378591091711,False
3,-0.4950192443034314,0.09664620336364303,-0.715418398235541,2.200065609190412,1.7053391081008629,False
0,-0.028070029658530428,-0.47049887529505696,0.1267422971133474,0.2854111570056717,0.9469878439406532,False
0,-1.4274191465197945,-0.974548003567389,-1.4540321891335473,-0.9910251444508218,0.5183545207196651,False
2,-1.223270198089195,-0.6975385836963094,-1.4720879600323151,1.561847458462165,1.2931916819268359,False
1,0.3326626484941028,-0.25966117451887655,0.6590075665947313,1.561847458462165,0.46889682957878187,False
1,1.050012148041026,-0.18816905744559606,1.186101042408532,0.9236293077339185,1.5734519317251743,False
0,-2.050311633175505,-1.2195254866092944,-2.5694880945112635,-0.9910251444508218,-2.6799095063907843,False
0,-0.3595393709662275,-0.9141386725183241,-0.8329116569851254,-0.9910251444508218,-1.3115800514930147,False
5,0.1364429763500266,2.74628394464246,0.7612775451510817,-0.35280699372257507,-0.8005172430372213,True
0,1.494340285673949,-0.8829568278782933,1.115428392650906,-0.9910251444508218,-0.07513777297093376,False
5,1.6223045723134661,2.575702880089659,0.8055915054175365,-0.35280699372257507,0.7986147705180034,True
0,-1.1295100774470237,-1.0088816637652644,-0.36097039667202174,-0.35280699372257507,0.8480724616588867,False
